"1228","systemtrans-team-cdl-a-drivers/randallreilly/versionA","Randall Reilly - GA","System Transport | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 00:29:56"
"1229","twt-experienced-cdl-a-drivers/randallreilly/versionA","Randall Reilly","TWT | Experienced CDL A Drivers ","tbl_intermodal","0","1",NULL,"2019-06-28 00:31:29"
"1230","twt-team-cdl-a-drivers/randallreilly/versionA","Randall Reilly","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 00:33:45"
"1231","jjw-experienced-cdl-a-drivers/randallreilly/versionA","Randall Reilly - GA","JJW | Experience CDL A Drivers | Tanker & Bulk Transport","tbl_intermodal","0","1",NULL,"2019-06-28 00:35:17"
"1232","systemtrans-team-cdl-a-drivers/indeed/versionA","Indeed","System Transport | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 00:38:07"
"1235","twt-team-cdl-a-drivers/indeed/versionA","Indeed","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 00:42:43"
"1236","systemtrans-experienced-cdl-a-drivers/facebook/versionA","Facebook","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 14:21:41"
"1237","systemtrans-team-cdl-a-drivers/facebook/versionA","Facebook","System Transport | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 14:27:13"
"1238","twt-experienced-cdl-a-drivers/facebook/versionA","Facebook","TWT | Experienced CDL A Drivers ","tbl_intermodal","0","1",NULL,"2019-06-28 15:04:07"
"1239","twt-team-cdl-a-drivers/facebook/versionA","Facebook","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 15:06:23"
"1240","jjw-experienced-cdl-a-drivers/facebook/versionA","Facebook","JJW | Experience CDL A Drivers | Tanker & Bulk Transport","tbl_intermodal","0","1",NULL,"2019-06-28 15:08:53"
"1241","systemtrans-experience-cdl-a-drivers/indeed/versionA","Indeed","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-07-01 01:58:54"
"1242","twt-team-cdl-a-drivers/jobsintrucks/versionA","Jobs In Trucks","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-07-01 10:52:17"
"1243","twt-experience-cdl-a-drivers/indeed/versionA","Indeed","TWT | Experienced CDL A Drivers ","tbl_intermodal","0","1",NULL,"2019-07-01 12:36:15"
"1244","systemtrans-experienced-cdl-a-drivers/google/versionA","Google","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-07-17 13:59:47"
"1245","systemtrans-experienced-cdl-a-drivers-version-b","System Transport  - Experienced Base Version B","System Trans | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-07-17 14:37:06"
"1246","systemtrans-recent-cdl-a-drivers-version-b","System Transport - Recent CDL-A Base Version B","System Transport | Recent CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-07-17 14:42:31"
"1247","systemtrans-team-cdl-a-drivers-version-b","System Transport - Team Base Version B","System Transport | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-07-17 14:47:33"
